city,timestamp,temperature,season
New York,2010-10-03,14.235934861157753,autumn
New York,2010-10-04,8.22581863414699,autumn
New York,2010-10-05,20.79495774365937,autumn
New York,2010-10-06,10.178657316903493,autumn
New York,2010-10-07,13.200081830525239,autumn
New York,2010-10-08,5.463601684976998,autumn
New York,2010-10-09,22.347539592766594,autumn
New York,2010-10-10,20.028231673985612,autumn
New York,2010-10-11,22.373780446936337,autumn
New York,2010-10-12,25.924884065462216,autumn
New York,2010-10-13,17.862978571840028,autumn
New York,2010-10-14,24.02560739303668,autumn
New York,2010-10-15,22.26792993100607,autumn
New York,2010-10-16,13.357386256905212,autumn
New York,2010-10-17,6.796918702581644,autumn
New York,2010-10-18,8.623622299440234,autumn
New York,2010-10-19,14.69548212025201,autumn
New York,2010-10-20,23.576384559116725,autumn
New York,2010-10-21,13.337601677036501,autumn
New York,2010-10-22,10.889530819082005,autumn
New York,2010-10-23,17.171362251588114,autumn
New York,2010-10-24,13.919637477149074,autumn
New York,2010-10-25,13.738991222180282,autumn
New York,2010-10-26,9.007581023925994,autumn
New York,2010-10-27,18.506698344451642,autumn
New York,2010-10-28,13.363204433048171,autumn
New York,2010-10-29,13.907290867087665,autumn
New York,2010-10-30,14.008323514329547,autumn
New York,2010-10-31,9.126571907311671,autumn
New York,2010-11-01,21.82279131392532,autumn
New York,2010-11-02,18.434045486420175,autumn
New York,2010-11-03,3.6874663528176796,autumn
New York,2010-11-04,4.458001436882611,autumn
New York,2010-11-05,11.602381289122665,autumn
New York,2010-11-06,12.663672228645334,autumn
New York,2010-11-07,19.317311755600752,autumn
New York,2010-11-08,10.380508286753166,autumn
New York,2010-11-09,10.650488111170958,autumn
New York,2010-11-10,12.230986904626953,autumn
New York,2010-11-11,17.550978085590206,autumn
New York,2010-11-12,18.700955658491324,autumn
New York,2010-11-13,7.13247106552294,autumn
New York,2010-11-14,18.86017180656661,autumn
New York,2010-11-15,23.995197222217733,autumn
New York,2010-11-16,17.862256612314912,autumn
New York,2010-11-17,13.615409865370392,autumn
New York,2010-11-18,16.055997167541538,autumn
New York,2010-11-19,13.758657225286722,autumn
New York,2010-11-20,15.714005272363153,autumn
New York,2010-11-21,20.574146104155666,autumn
New York,2010-11-22,15.853386627291412,autumn
New York,2010-11-23,18.574232262844813,autumn
New York,2010-11-24,5.682737924549562,autumn
New York,2010-11-25,18.110756446207837,autumn
New York,2010-11-26,16.072658301684996,autumn
New York,2010-11-27,14.508080172581773,autumn
New York,2010-11-28,15.778271533366432,autumn
New York,2010-11-29,7.1996604562385365,autumn
New York,2010-11-30,10.269926134954396,autumn
New York,2010-12-01,5.279795749365471,winter
New York,2010-12-02,3.946818650168957,winter
New York,2010-12-03,11.00643939356699,winter
New York,2010-12-04,2.637641219412768,winter
New York,2010-12-05,-0.750294052561874,winter
New York,2010-12-06,-1.0128367266479579,winter
New York,2010-12-07,0.40548676307819354,winter
New York,2010-12-08,-2.6281293177954246,winter
New York,2010-12-09,2.6592391531713027,winter
New York,2010-12-10,-4.929470124311868,winter
New York,2010-12-11,4.832025867679837,winter
New York,2010-12-12,2.9743922893911208,winter
New York,2010-12-13,-2.520101467763542,winter
New York,2010-12-14,4.881634074671469,winter
New York,2010-12-15,-3.2420085130510277,winter
New York,2010-12-16,1.3375841364707122,winter
New York,2010-12-17,7.903773334504887,winter
New York,2010-12-18,-3.6856249400758982,winter
New York,2010-12-19,-5.172786766584608,winter
New York,2010-12-20,1.7764770502674105,winter
New York,2010-12-21,-4.276177532894477,winter
New York,2010-12-22,-10.850133522089989,winter
New York,2010-12-23,-4.9478173571074855,winter
New York,2010-12-24,0.8245023564399595,winter
New York,2010-12-25,4.129535252567061,winter
New York,2010-12-26,2.402528582513604,winter
New York,2010-12-27,5.503954278767575,winter
New York,2010-12-28,-1.6860441263757087,winter
New York,2010-12-29,6.950874740206184,winter
New York,2010-12-30,-4.994857841132306,winter
New York,2010-12-31,3.195676330166414,winter
New York,2011-01-01,0.46914704911396765,winter
New York,2011-01-02,-3.482187874577311,winter
New York,2011-01-03,5.857928259227507,winter
New York,2011-01-04,-4.130650467481204,winter
New York,2011-01-05,-1.9464401789412478,winter
New York,2011-01-06,-3.2990071526218734,winter
New York,2011-01-07,6.2700538911656505,winter
New York,2011-01-08,6.707215664309734,winter
New York,2011-01-09,-5.887311149006975,winter
New York,2011-01-10,6.635202997856649,winter
New York,2011-01-11,1.2461910776108818,winter
New York,2011-01-12,3.49941759795838,winter
New York,2011-01-13,2.0148561128131854,winter
New York,2011-01-14,-4.253007919341144,winter
New York,2011-01-15,4.854581968733135,winter
New York,2011-01-16,0.03345306717792018,winter
New York,2011-01-17,2.8038689393282246,winter
New York,2011-01-18,-5.272523317647778,winter
New York,2011-01-19,-5.331620823083801,winter
New York,2011-01-20,3.3678764169483975,winter
New York,2011-01-21,-3.9420445822231103,winter
New York,2011-01-22,2.2134203872629845,winter
New York,2011-01-23,1.01381174658225,winter
New York,2011-01-24,-2.8805117956491264,winter
New York,2011-01-25,-5.96240603262724,winter
New York,2011-01-26,-0.31966004935349057,winter
New York,2011-01-27,-4.464474332610344,winter
New York,2011-01-28,1.081279249005726,winter
New York,2011-01-29,0.9101745387094111,winter
New York,2011-01-30,2.829614390218895,winter
New York,2011-01-31,-0.3698750252602072,winter
New York,2011-02-01,3.092841963423552,winter
New York,2011-02-02,5.350130181825717,winter
New York,2011-02-03,-1.198518923662726,winter
New York,2011-02-04,-0.37938473752476715,winter
New York,2011-02-05,-0.07022686241211121,winter
New York,2011-02-06,-1.9541743690281765,winter
New York,2011-02-07,-5.812336431863484,winter
New York,2011-02-08,4.4904116418538536,winter
New York,2011-02-09,-1.5569480105231137,winter
New York,2011-02-10,2.0828526102671927,winter
New York,2011-02-11,4.686539963539309,winter
New York,2011-02-12,-3.104038174906197,winter
New York,2011-02-13,-1.5585179012814505,winter
New York,2011-02-14,-0.7513671950962014,winter
New York,2011-02-15,1.6993924404639693,winter
New York,2011-02-16,2.7704959609317155,winter
New York,2011-02-17,2.2515435745852375,winter
New York,2011-02-18,6.4179470775975815,winter
New York,2011-02-19,0.3077575181320394,winter
New York,2011-02-20,3.1103708959444014,winter
New York,2011-02-21,-5.450486809023694,winter
New York,2011-02-22,-7.818267488708673,winter
New York,2011-02-23,-2.167848832925045,winter
New York,2011-02-24,-9.189576352394678,winter
New York,2011-02-25,-4.8985928521375435,winter
New York,2011-02-26,-10.589329741525006,winter
New York,2011-02-27,5.91749979602303,winter
New York,2011-02-28,-3.4394375701910707,winter
New York,2011-03-01,14.778033290690093,spring
New York,2011-03-02,7.877351601806867,spring
New York,2011-03-03,15.532868181702648,spring
New York,2011-03-04,16.399286519396,spring
New York,2011-03-05,14.974914624034668,spring
New York,2011-03-06,12.44992527537592,spring
New York,2011-03-07,11.148328225029669,spring
New York,2011-03-08,-3.6231864801333007,spring
New York,2011-03-09,3.3088329778689882,spring
New York,2011-03-10,13.189148299137937,spring
New York,2011-03-11,0.09928520762012383,spring
New York,2011-03-12,15.216882374678125,spring
New York,2011-03-13,8.344009113723772,spring
New York,2011-03-14,18.066594622774918,spring
New York,2011-03-15,6.621094013404367,spring
New York,2011-03-16,14.275073765311573,spring
New York,2011-03-17,5.277795406846773,spring
New York,2011-03-18,3.700693551103468,spring
New York,2011-03-19,5.152958449542291,spring
New York,2011-03-20,6.795016522119466,spring
New York,2011-03-21,11.392548779215863,spring
New York,2011-03-22,19.327521302749854,spring
New York,2011-03-23,3.4654755726460476,spring
New York,2011-03-24,10.347616647545438,spring
New York,2011-03-25,9.78441952446924,spring
New York,2011-03-26,8.522056782272402,spring
New York,2011-03-27,3.7238652286741445,spring
New York,2011-03-28,21.8614561488007,spring
New York,2011-03-29,17.179296650830196,spring
New York,2011-03-30,2.9931243893296733,spring
New York,2011-03-31,9.019520182310051,spring
New York,2011-04-01,13.285040764792878,spring
New York,2011-04-02,10.351889606950849,spring
New York,2011-04-03,7.709341722545067,spring
New York,2011-04-04,5.462379332839442,spring
New York,2011-04-05,11.76981722851299,spring
New York,2011-04-06,12.072973482346352,spring
New York,2011-04-07,14.200750654171383,spring
New York,2011-04-08,13.480972496809688,spring
New York,2011-04-09,8.351102746121912,spring
New York,2011-04-10,19.091851722215594,spring
New York,2011-04-11,1.7317608880031425,spring
New York,2011-04-12,4.032517733974207,spring
New York,2011-04-13,10.26061654385745,spring
New York,2011-04-14,5.99174101154068,spring
New York,2011-04-15,10.705472000160825,spring
New York,2011-04-16,8.319250746082462,spring
New York,2011-04-17,7.4173354466448735,spring
New York,2011-04-18,17.712427976659825,spring
New York,2011-04-19,5.884677076774749,spring
New York,2011-04-20,13.728194230663245,spring
New York,2011-04-21,16.812387328966675,spring
New York,2011-04-22,10.809525207356135,spring
New York,2011-04-23,16.215342730751107,spring
New York,2011-04-24,9.15909503815147,spring
New York,2011-04-25,19.679956215281535,spring
New York,2011-04-26,24.06087862904679,spring
New York,2011-04-27,9.977734057250872,spring
New York,2011-04-28,5.73058369956364,spring
New York,2011-04-29,12.15022040779106,spring
New York,2011-04-30,6.313369404660243,spring
New York,2011-05-01,12.243480860044105,spring
New York,2011-05-02,6.650382662940897,spring
New York,2011-05-03,11.981703589544047,spring
New York,2011-05-04,13.395948686153213,spring
New York,2011-05-05,10.43445485976697,spring
New York,2011-05-06,8.022851844060279,spring
New York,2011-05-07,8.746394477553824,spring
New York,2011-05-08,3.468729781763016,spring
New York,2011-05-09,13.105412039240413,spring
New York,2011-05-10,6.450809739913517,spring
New York,2011-05-11,10.091324885753075,spring
New York,2011-05-12,11.62018474593991,spring
New York,2011-05-13,9.58673174597921,spring
New York,2011-05-14,8.756651074163095,spring
New York,2011-05-15,7.1431955026923815,spring
New York,2011-05-16,12.006617551232232,spring
New York,2011-05-17,11.025189743211236,spring
New York,2011-05-18,5.842673648055779,spring
New York,2011-05-19,12.983098243678457,spring
New York,2011-05-20,11.379506070890507,spring
New York,2011-05-21,4.08177766292519,spring
New York,2011-05-22,12.168447808415923,spring
New York,2011-05-23,2.7687289378517574,spring
New York,2011-05-24,3.823896355706289,spring
New York,2011-05-25,0.988917178429654,spring
New York,2011-05-26,10.647742703275636,spring
New York,2011-05-27,10.180422173296686,spring
New York,2011-05-28,5.392784345250174,spring
New York,2011-05-29,18.01197081283981,spring
New York,2011-05-30,8.585061285557051,spring
New York,2011-05-31,8.083920205687797,spring
New York,2011-06-01,24.677414015258666,summer
New York,2011-06-02,16.259052419624055,summer
New York,2011-06-03,26.493588830445244,summer
New York,2011-06-04,17.32478268164782,summer
New York,2011-06-05,17.455541596107096,summer
New York,2011-06-06,22.532655456300088,summer
New York,2011-06-07,25.38288580333667,summer
New York,2011-06-08,29.02630206770103,summer
New York,2011-06-09,29.84281225135097,summer
New York,2011-06-10,28.338822070646955,summer
New York,2011-06-11,17.323438200841913,summer
New York,2011-06-12,26.059763481487145,summer
New York,2011-06-13,20.03509946793436,summer
New York,2011-06-14,27.03406430378143,summer
New York,2011-06-15,31.406756641420472,summer
New York,2011-06-16,17.277423877634153,summer
New York,2011-06-17,24.82149409011246,summer
New York,2011-06-18,23.31224800660188,summer
New York,2011-06-19,15.837132231751621,summer
New York,2011-06-20,33.62753798303646,summer
New York,2011-06-21,31.670036492085238,summer
New York,2011-06-22,31.66297647656704,summer
New York,2011-06-23,19.161177178357917,summer
New York,2011-06-24,23.648481842835913,summer
New York,2011-06-25,24.90936830367995,summer
New York,2011-06-26,25.489207452585244,summer
New York,2011-06-27,33.841038382315794,summer
New York,2011-06-28,26.29760948547456,summer
New York,2011-06-29,30.433396343841526,summer
New York,2011-06-30,23.29471989540108,summer
New York,2011-07-01,25.104950822485584,summer
New York,2011-07-02,19.116258813411267,summer
New York,2011-07-03,25.846065633323924,summer
New York,2011-07-04,22.662281759984182,summer
New York,2011-07-05,24.229760410775988,summer
New York,2011-07-06,27.607833955447376,summer
New York,2011-07-07,26.317728524955292,summer
New York,2011-07-08,21.12267957893893,summer
New York,2011-07-09,27.09017648259984,summer
New York,2011-07-10,21.139250708892185,summer
New York,2011-07-11,19.293029070795185,summer
New York,2011-07-12,24.755052052265142,summer
New York,2011-07-13,39.57997873882803,summer
New York,2011-07-14,16.654757701415047,summer
New York,2011-07-15,18.317032528663887,summer
New York,2011-07-16,27.869107334304893,summer
New York,2011-07-17,29.015858855906863,summer
New York,2011-07-18,16.871903258913928,summer
New York,2011-07-19,22.96862061056879,summer
New York,2011-07-20,24.137793261268563,summer
New York,2011-07-21,28.322507357534516,summer
New York,2011-07-22,33.71881424491566,summer
New York,2011-07-23,27.332976437183962,summer
New York,2011-07-24,21.94379377198029,summer
New York,2011-07-25,25.53038063892722,summer
New York,2011-07-26,18.905630279510873,summer
New York,2011-07-27,25.74759050054781,summer
New York,2011-07-28,27.652398573537795,summer
New York,2011-07-29,20.3107528504297,summer
New York,2011-07-30,22.012271069020883,summer
New York,2011-07-31,31.977657887722863,summer
New York,2011-08-01,29.40867363247643,summer
New York,2011-08-02,29.301128754336347,summer
New York,2011-08-03,19.262059657899915,summer
New York,2011-08-04,21.170517628198347,summer
New York,2011-08-05,24.832386469953295,summer
New York,2011-08-06,29.086446003871494,summer
New York,2011-08-07,22.57328571239124,summer
New York,2011-08-08,21.150254538736267,summer
New York,2011-08-09,29.231186281350173,summer
New York,2011-08-10,26.857012959579755,summer
New York,2011-08-11,23.983385791095,summer
New York,2011-08-12,28.571076007118318,summer
New York,2011-08-13,26.550593591209893,summer
New York,2011-08-14,25.56274011053706,summer
New York,2011-08-15,27.3060420269174,summer
New York,2011-08-16,33.12404423850756,summer
New York,2011-08-17,29.501927519033035,summer
New York,2011-08-18,27.541479912238348,summer
New York,2011-08-19,25.937021360000212,summer
New York,2011-08-20,22.169859708261868,summer
New York,2011-08-21,29.02058264160188,summer
New York,2011-08-22,28.75235386914892,summer
New York,2011-08-23,23.669929558316213,summer
New York,2011-08-24,20.232806263533323,summer
New York,2011-08-25,18.676419730219564,summer
New York,2011-08-26,27.799096749313165,summer
New York,2011-08-27,24.58148560442319,summer
New York,2011-08-28,23.976685325553415,summer
New York,2011-08-29,20.980756553821543,summer
New York,2011-08-30,18.633455765531313,summer
New York,2011-08-31,30.72240537908437,summer
New York,2011-09-01,19.873789256692277,autumn
New York,2011-09-02,10.580887954471319,autumn
New York,2011-09-03,15.354421745349297,autumn
New York,2011-09-04,6.016221552801252,autumn
New York,2011-09-05,13.481725528854597,autumn
New York,2011-09-06,20.0795545801136,autumn
New York,2011-09-07,21.33063641207771,autumn
New York,2011-09-08,5.24347152868153,autumn
New York,2011-09-09,22.854295092793386,autumn
New York,2011-09-10,16.78166652667781,autumn
New York,2011-09-11,11.0058171564177,autumn
New York,2011-09-12,16.13779328397436,autumn
New York,2011-09-13,20.042115118257165,autumn
New York,2011-09-14,6.912201748302229,autumn
New York,2011-09-15,20.578254679737515,autumn
New York,2011-09-16,11.171661608572714,autumn
New York,2011-09-17,8.362785826031867,autumn
New York,2011-09-18,9.48184755423701,autumn
New York,2011-09-19,25.240889706330996,autumn
New York,2011-09-20,14.330434847576033,autumn
New York,2011-09-21,18.287444105494693,autumn
New York,2011-09-22,20.95036454165207,autumn
New York,2011-09-23,10.914644618697285,autumn
New York,2011-09-24,1.319343451420636,autumn
New York,2011-09-25,5.857571703075665,autumn
New York,2011-09-26,20.218938787853347,autumn
New York,2011-09-27,21.79731292650826,autumn
New York,2011-09-28,12.92292237204235,autumn
New York,2011-09-29,5.059290261981827,autumn
New York,2011-09-30,7.703723759743815,autumn
New York,2011-10-01,7.230640079945875,autumn
New York,2011-10-02,25.73205243020022,autumn
New York,2011-10-03,9.314464129933258,autumn
New York,2011-10-04,11.160082516480998,autumn
New York,2011-10-05,15.131922732965169,autumn
New York,2011-10-06,8.890888010610851,autumn
New York,2011-10-07,12.79313568751482,autumn
New York,2011-10-08,6.95087698307395,autumn
New York,2011-10-09,16.440052291170822,autumn
New York,2011-10-10,18.560401916529653,autumn
New York,2011-10-11,7.149418732215015,autumn
New York,2011-10-12,11.115938519254366,autumn
New York,2011-10-13,15.016349954235483,autumn
